naked:  a naked flame/light bulb (= one with nothing surrounding or covering it), Something that is naked does not have its usual covering: 
naked:  a naked hillside (= one without trees or plants), Something that is naked does not have its usual covering: 
naked:  naked aggression/greed," A naked feeling or quality is not hidden, although it is bad: "
goal:  Black kicked/headed the ball into/towards the goal.," an area on a playing field, that usually has two posts with a net fixed behind them, where players try to send the ball in order to score in sports such as football and hockey: "
goal:  Brazil won by three goals to one.," a point scored in some sports, such as football and hockey, when a player gets the ball into this area: "
goal:  Only one goal was scored in the entire match.," a point scored in some sports, such as football and hockey, when a player gets the ball into this area: "
goal:  Who is playing in goal for Milan this evening?, to be the player who tries to prevent the other team from scoring goals: 
goal:  Young rolled the ball across the six-yard box for Rooney to tap the ball into the open goal., a goal area that has been left without any defenders: 
goal:  Our goal is for the country to be fully independent within two years., an aim or purpose: 
goal:  They have set themselves a series of goals to achieve by the end of the month., an aim or purpose: 
goal:  Do you think I'll be able to achieve my goal of losing five kilos before the summer?, an aim or purpose: 
successful:  a successful operation, achieving the results wanted or hoped for: 
successful:  My second attempt at making bread was a little more successful., achieving the results wanted or hoped for: 
successful:  This year's harvest was one of the most successful since the record crop of 1985., achieving the results wanted or hoped for: 
successful:  a successful career," having achieved a lot, become popular, and/or made a lot of money: "
successful:  She runs a very successful computer business.," having achieved a lot, become popular, and/or made a lot of money: "
successful:  He's the author of several hugely successful children's books (= books which have been bought by a lot of people).," having achieved a lot, become popular, and/or made a lot of money: "
successful:  The Birmingham Royal Ballet has had a highly successful season.," having achieved a lot, become popular, and/or made a lot of money: "
sold:  I can't say I'm sold on the idea., very enthusiastic about something : 
wind:  There isn't enough wind to fly a kite.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  The forecast warned of winds of up to 60 miles an hour today.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  There was a light wind blowing.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  Strong/High winds made the crossing very choppy.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  The sails flapped in the wind.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  There wasn't a breath of (= even a slight amount of) wind.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  A gust of wind suddenly caught her skirt.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  The wind is beginning to pick up (= get stronger).," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  She ran like the wind (= very fast) to catch up.," a current of air moving approximately horizontally, especially one strong enough to be felt: "
wind:  The blow to my stomach knocked the wind out of me., breath or the ability to breathe: 
wind:  I rarely bother to listen to politicians' speeches - it's all just wind., words that do not mean anything and false statements: 
wind:  I like garlic but it gives me terrible wind.," gas in the bowels or in a baby's stomach, especially when this makes you feel uncomfortable or makes noises: "
"wind:  Once she was in the car, she wound the window down/up (= caused it to open/close by turning a handle).", to turn or cause something to turn: 
wind:  That noise you can hear is the tape winding back., to turn or cause something to turn: 
wind:  The river winds through the valley.," If a road, path, or river winds, it follows a route that turns repeatedly in different directions: "
clinical:  clinical tests/training, used to refer to medical work or teaching that relates to the examination and treatment of ill people: 
clinical:  She seems to have a very clinical attitude towards her children., expressing no emotion or feelings: 
"clinical:  We were going to paint our kitchen white, but we decided that would look too clinical.", showing no character and warmth: 
situation:  the economic/political situation, the set of things that are happening and the conditions that exist at a particular time and place: 
situation:  Her news put me in a difficult situation., the set of things that are happening and the conditions that exist at a particular time and place: 
"situation:  ""Would you get involved in a fight?"" ""It would depend on the situation.""", the set of things that are happening and the conditions that exist at a particular time and place: 
situation:  I'll worry about it if/when/as the situation arises (= if/when/as it happens)., the set of things that are happening and the conditions that exist at a particular time and place: 
situation:  My sister has a good situation as a teacher in the local school., a job: 
situation:  The house's situation in the river valley is perfect.," the position of something, especially a town, building, etc.: "
sciences:  physical sciences, a particular subject that is studied using scientific methods: 
lowest:  The big supermarket offers the lowest prices in town., below the usual level: 
highly:  a highly paid job," very, to a large degree, or at a high level: "
highly:  a highly profitable line of products," very, to a large degree, or at a high level: "
"highly:  For our country to remain competitive, we need a highly-skilled, highly-educated workforce."," very, to a large degree, or at a high level: "
highly:  He's very highly thought of within the company., to admire or say admiring things about someone: 
"highly:  According to one highly placed source, the prime minister had threatened to resign over this issue.", in an important or influential (= having a lot of influence) position: 
publishing:  a career in publishing," the profession or business of producing and selling a book, magazine, or newspaper: "
publishing:  a publishing house," the profession or business of producing and selling a book, magazine, or newspaper: "
appear:  He suddenly appeared in the doorway., to start to be seen or to be present: 
appear:  We'd been in the house a month when dark stains started appearing on the wall., to start to be seen or to be present: 
appear:  His name appears in the film credits for lighting., to start to be seen or to be present: 
appear:  Both women will be appearing before magistrates later this week.," If you appear in court, you are there officially because you are involved in a trial: "
appear:  You've got to appear (to be) calm in an interview even if you're terrified underneath., to seem: 
appear:  To people who don't know him he probably appears (to be) rather unfriendly., to seem: 
appear:  Things aren't always what they appear to be., to seem: 
"appear:  She appears to actually like the man, which I find incredible.", to seem: 
appear:  There appears to be some mistake., to seem: 
appear:  It appears (that) she left the party alone., to seem: 
appear:  It appears to me (that) (= I think that) we need to make some changes., to seem: 
appear:  It would appear (that) (= it seems that) nobody on board the aircraft actually had a licence to fly it., to seem: 
appear:  It appears as if/as though I was wrong., to seem: 
appear:  Everything was not as it appeared - secret deals had been done., to seem: 
"appear:  I know how it must appear, but it's not really as bad as it looks.", to seem: 
"appear:  ""Has he left?"" ""It appears not/so.""", to seem: 
"appear:  ""I think we're late."" ""So it appears.""", to seem: 
"appear:  She will be appearing in the latest adaptation of ""Bleak House""."," to perform publicly in a play, film, or show: "
appear:  She appears briefly in the new Bond film.," to perform publicly in a play, film, or show: "
appear:  I've noticed that smaller cars are starting to appear (= be produced or sold) again., to start to exist or become available: 
"appear:  The film, currently showing in the States, will be appearing on our screens (= we will be able to see it) later this year.", to start to exist or become available: 
appear:  If she hasn't appeared by ten o'clock I'm going without her., to arrive: 
emergency:  How would disabled people escape in an emergency?," something dangerous or serious, such as an accident, that happens suddenly or unexpectedly and needs fast action in order to avoid harmful results: "
emergency:  Is the emergency exit suitable for wheelchairs?," something dangerous or serious, such as an accident, that happens suddenly or unexpectedly and needs fast action in order to avoid harmful results: "
emergency:  The pilot of the aircraft was forced to make an emergency landing on Lake Geneva.," something dangerous or serious, such as an accident, that happens suddenly or unexpectedly and needs fast action in order to avoid harmful results: "
developing:  the developing world/countries/nations," A developing country or area of the world is poorer and has less advanced industries, especially in Africa, Latin America, or Asia: "
currency:  foreign currency, the money that is used in a particular country at a particular time: 
currency:  His ideas enjoyed wide currency during the last century.," the state of being commonly known or accepted, or of being used in many places: "
currency:  Many informal expressions are gaining currency in serious newspapers.," the state of being commonly known or accepted, or of being used in many places: "
leather:  a leather coat/belt/handbag," animal skin treated in order to preserve it, and used to make shoes, bags, clothes, equipment, etc.: "
determine:  The number of staff we can take on will be determined by how much money we're allowed to spend.," to control or influence something directly, or to decide what will happen: "
determine:  Your health is determined in part by what you eat.," to control or influence something directly, or to decide what will happen: "
determine:  Eye colour is genetically determined.," to control or influence something directly, or to decide what will happen: "
determine:  Officials will determine whether or not the game will be played.," to control or influence something directly, or to decide what will happen: "
determine:  People should be allowed to determine their own future.," to control or influence something directly, or to decide what will happen: "
determine:  She determined that one day she would be an actor., to make a strong decision: 
"determine:  On leaving jail, Joe determined to reform.", to make a strong decision: 
determine:  The police never actually determined the cause of death., to discover the facts or truth about something: 
determine:  It is the responsibility of the court to determine whether these men are innocent., to discover the facts or truth about something: 
determine:  The jury determined that the men were guilty., to discover the facts or truth about something: 
temperature:  Preheat the oven to a temperature of 200 degrees Celsius., the measured amount of heat in a place or in the body: 
temperature:  The doctor examined him and took his temperature (= measured it)., the measured amount of heat in a place or in the body: 
temperature:  The temperature of the discussion started to rise as each side added its own arguments.," If you say that the temperature in a particular situation is rising, you mean that it is likely to become violent because people have become angry: "
palm:  This tiny device fits into the palm of your hand., the inside part of your hand from your wrist to the base of your fingers: 
palm:  date palms, a tree that grows in hot countries and has a tall trunk with a mass of long pointed leaves at the top: 
palm:  palm fronds, a tree that grows in hot countries and has a tall trunk with a mass of long pointed leaves at the top: 
palm:  The island has long golden beaches fringed by palm trees., a tree that grows in hot countries and has a tall trunk with a mass of long pointed leaves at the top: 
palm:  I suspected that he had palmed a playing card.," to make something seem to disappear by hiding it in the palm of your hand as part of a trick, or to steal something by picking it up in a way that will not be noticed: "
patient:  I'm a patient of Dr Stephens; please could I make an appointment to see her?," a person who is receiving medical care, or who is cared for by a particular doctor or dentist when necessary: "
patient:  Dinner will be ready in half an hour - just be patient!, having patience: 
patient:  Be patient with her - she's very young., having patience: 
"actual:  We had estimated about 300 visitors, but the actual number was much higher.", existing in fact: 
"actual:  The exams are in July, but the actual results (= the results themselves) don't appear until September.", existing in fact: 
"actual:  I thought she was Portuguese, but in actual fact she's Brazilian.", really: 
historical:  Many important historical documents were destroyed when the library was bombed., connected with studying or representing things from the past: 
historical:  She specializes in historical novels set in 18th-century England., connected with studying or representing things from the past: 
historical:  The table compares historical exchange rates for five different currencies.," used to describe prices, values, etc. in the past: "
historical:  A man was arrested as part of an investigation into allegations of historical child abuse dating back to the 1980s., used to describe crimes that were committed in the past: 
stone:  a stone wall/floor," the hard, solid substance found in the ground that is often used for building, or a piece of this: "
stone:  a flight of stone steps," the hard, solid substance found in the ground that is often used for building, or a piece of this: "
stone:  a primitive stone axe," the hard, solid substance found in the ground that is often used for building, or a piece of this: "
stone:  They cut enormous blocks of stone out of the hillside.," the hard, solid substance found in the ground that is often used for building, or a piece of this: "
stone:  Some demonstrators were arrested for throwing stones at the police.," the hard, solid substance found in the ground that is often used for building, or a piece of this: "
stone:  kidney/gall stones, a piece of hard material that can form in some organs in the body and cause severe pain: 
stone:  I weigh ten and a half stone.," a unit of weight equal to 14 pounds or 6.35 kilograms, used especially when talking about a person's weight: "
stone:  She has put on/lost a stone (= is a stone heavier/lighter).," a unit of weight equal to 14 pounds or 6.35 kilograms, used especially when talking about a person's weight: "
stone:  a precious/semiprecious stone," a small piece of a hard, valuable substance, such as a diamond, that is found in the ground and used in jewellery: "
stone:  The large central diamond is surrounded by eight smaller stones.," a small piece of a hard, valuable substance, such as a diamond, that is found in the ground and used in jewellery: "
"stone:  Peaches, plums, and olives all contain stones."," a large, hard seed inside some types of fruit: "
stone:  Rioters set up barricades and stoned police cars., to throw stones at something or someone: 
stone:  Could you stone the cherries for me?, to remove the stone from a fruit: 
"bob:  In the harbour, the boats bobbed gently up and down on the water."," to move up and down quickly and gently, especially on the surface of water: "
bob:  I dropped the bottle into the water and watched it bob up to the surface a moment later., to move quickly in a particular direction: 
bob:  Suddenly a head bobbed up from behind the hedge., to move quickly in a particular direction: 
bob:  She bobbed a curtsy (= bent down from the knees briefly as a sign of respect) to the Queen., to move quickly in a particular direction: 
bob:  I've had/worn my hair in a bob for ages., a women's hairstyle with the hair cut to neck length all around the head: 
bob:  That coat cost me ten bob in 1956., a 
bob:  She acknowledged me with a quick bob of her head., a quick movement up and down: 
commerce:  the world of commerce and industry, the activities involved in buying and selling things: 
ringtones:  My phone came with 20 optional ringtones.," the sound that a phone makes, especially a mobile phone when someone calls it: "
perhaps:  He hasn't written to me recently - perhaps he's lost my address., used to show that something is possible or that you are not certain about something: 
perhaps:  We plan to travel to Europe - to Spain or Italy perhaps., used to show that something is possible or that you are not certain about something: 
perhaps:  There were perhaps 500 people at the meeting., used to show that a number or amount is approximate: 
"perhaps:  ""I never remember people's birthdays."" ""Well, perhaps you should.""", used when making polite requests or statements of opinion: 
persons:  Four persons have been charged with the murder.," a man, woman, or child: "
difficult:  a difficult problem/choice/task/language, needing skill or effort: 
difficult:  It will be very difficult to prove that they are guilty., needing skill or effort: 
difficult:  Many things make it difficult for women to reach the top in US business., needing skill or effort: 
difficult:  It is extremely difficult being a single parent., needing skill or effort: 
difficult:  The manager is difficult to deal with/a difficult person to deal with.," not friendly, easy to deal with, or behaving well: "
difficult:  His wife is a very difficult woman.," not friendly, easy to deal with, or behaving well: "
"difficult:  Please children, don't be so difficult!"," not friendly, easy to deal with, or behaving well: "
scientific:  a scientific discovery/experiment/theory," relating to science, or using the organized methods of science: "
scientific:  scientific data/evidence/research," relating to science, or using the organized methods of science: "
scientific:  The project has attracted considerable criticism from the scientific community (= from scientists).," relating to science, or using the organized methods of science: "
scientific:  We will have to adopt a more scientific approach in the future., careful and using a system or method: 
"scientific:  I try to arrange things in some kind of a system, but I'm not very scientific about it.", careful and using a system or method: 
satellite:  The World Cup was transmitted around the world by satellite.," a device sent up into space to travel around the earth, used for collecting information or communicating by radio, television, etc.: "
satellite:  a spy/weather satellite," a device sent up into space to travel around the earth, used for collecting information or communicating by radio, television, etc.: "
satellite:  satellite television/TV," a device sent up into space to travel around the earth, used for collecting information or communicating by radio, television, etc.: "
satellite:  The moon is Earth's satellite., a natural object moving around a larger object in space: 
fit:  That jacket fits you perfectly., to be the right size or shape for someone or something: 
fit:  The dress fits like a glove (= very well)., to be the right size or shape for someone or something: 
fit:  Our new sofa doesn't fit through the door., to be the right size or shape for someone or something: 
fit:  I don't think another desk will fit into this classroom., to be the right size or shape for someone or something: 
fit:  My car's too big to fit in this space., to be the right size or shape for someone or something: 
"fit:  With her qualifications, she should fit the job perfectly.", to be suitable for something: 
fit:  Let the punishment fit the crime., to be suitable for something: 
fit:  I'm sure we'll have something to fit your requirements., to be suitable for something: 
fit:  All the carpets we sell are fitted free., to provide something and put it in the correct position: 
fit:  She's been fitted with an artificial leg., to provide something and put it in the correct position: 
fit:  I jog to keep fit.," healthy and strong, especially as a result of exercise: "
fit:  You need to be very fit to hike the Inca Trail.," healthy and strong, especially as a result of exercise: "
fit:  She's not fit for the level of responsibility she's been given., suitable for a particular purpose or activity: 
fit:  He's very upset and is in no fit state to drive.," to not be able to do something because you are upset, ill, drunk, etc.: "
fit:  Just do whatever you think fit - I'm sure you'll make the right decision., to consider an action or decision to be correct for the situation: 
fit:  Spend the money as you see fit., to consider an action or decision to be correct for the situation: 
fit:  I met this really fit bloke in a club last night., sexually attractive: 
fit:  an epileptic fit, a sudden attack of illness when someone cannot control their movements and becomes unconscious: 
fit:  He had a fit at work and collapsed., a sudden attack of illness when someone cannot control their movements and becomes unconscious: 
fit:  a coughing/sneezing fit," a sudden, uncontrolled period of doing something or feeling something: "
fit:  She hit him in a fit of anger.," a sudden, uncontrolled period of doing something or feeling something: "
fit:  These shoes are a perfect fit., the way that something fits: 
fit:  The trousers were a good fit but the jacket was too small., the way that something fits: 
fit:  Check the fit of the pieces before gluing them in place., the way that something fits: 
tests:  The doctors have done some tests to try and find out what's wrong with her., a medical examination of part of your body in order to find out how healthy it is or what is happening with it: 
tests:  The new missiles are currently undergoing tests., an act of using something to find out if it is working correctly or how effective it is: 
village:  a fishing village," a group of houses and other buildings that is smaller than a town, usually in the countryside: "
village:  a mountain village," a group of houses and other buildings that is smaller than a town, usually in the countryside: "
village:  a village shop," a group of houses and other buildings that is smaller than a town, usually in the countryside: "
village:  a village green (= an area of grass in the middle of a village)," a group of houses and other buildings that is smaller than a town, usually in the countryside: "
village:  Many people come from the outlying/surrounding villages to work in the town.," a group of houses and other buildings that is smaller than a town, usually in the countryside: "
village:  The village is/are campaigning for a by-pass to be built., all the people who live in a village: 
accounts:  I keep my own accounts., an official record of all the money a person or company has spent and received: 
amateur:  an amateur astronomer/boxer/historian," taking part in an activity for pleasure, not as a job: "
"amateur:  He was an amateur singer until the age of 40, when he turned professional."," taking part in an activity for pleasure, not as a job: "
amateur:  amateur athletics," relating to an activity, especially a sport, where the people taking part do not receive money: "
amateur:  This tennis tournament is open to both amateurs and professionals.," a person who takes part in an activity for pleasure, not as a job: "
amateur:  I won't be giving them any more work - they're a bunch of amateurs., someone who does not have much skill in what they do: 
ex:  Is she still in touch with her ex?," Someone's ex is a person who was their wife, husband, or partner in the past: "
ex:  ex-prisoners, used to show that someone is no longer what they were: 
ex:  ex-policemen, used to show that someone is no longer what they were: 
ex:  my ex-husband, used to show that someone is no longer what they were: 
ex:  my ex-girlfriend, used to show that someone is no longer what they were: 
pain:  Her symptoms included abdominal pain and vomiting., a feeling of physical suffering caused by injury or illness: 
pain:  Are you in (= suffering from) pain?, a feeling of physical suffering caused by injury or illness: 
pain:  She was in constant pain., a feeling of physical suffering caused by injury or illness: 
pain:  These tablets should help to ease the pain., a feeling of physical suffering caused by injury or illness: 
pain:  I felt a sharp pain in my foot., a feeling of physical suffering caused by injury or illness: 
pain:  He's been suffering various aches and pains for years., a feeling of physical suffering caused by injury or illness: 
pain:  It's a film about the pains and pleasures of parenthood., emotional or mental suffering: 
pain:  The parents are still in great pain over the death of their child., emotional or mental suffering: 
pain:  It pains me to see animals being mistreated.," If something pains you, it causes you to feel sad and upset: "
particularly:  We're particularly interested to hear from people who speak two or more European languages.," especially, or more than usual: "
"particularly:  I didn't particularly want to go, but I had to."," especially, or more than usual: "
"factors:  People's voting habits are influenced by political, social and economic factors.", a fact or situation that influences the result of something: 
"factors:  Two, three, four and six are all factors of twelve."," in mathematics, any whole number that is produced when you divide a larger number by another whole number: "
coffee:  decaffeinated coffee," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
coffee:  fresh/instant coffee," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
coffee:  a cup of coffee," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
coffee:  Would you get some coffee when you go shopping?," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
"coffee:  If I drink too much coffee, I can't sleep."," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
coffee:  Can I get you a coffee (= cup of coffee)?," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
"coffee:  I'd like a black coffee (= a cup of coffee without milk), please."," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
coffee:  Do you take (= drink) your coffee white (= with milk)?," a dark brown powder with a strong flavour and smell that is made by crushing coffee beans, or a hot drink made from this powder: "
www:  Visit the Cambridge University Press website at www.cambridge.org, abbreviation for
"settings:  My hairdryer has three settings - high, medium, and low.", a position on the controls of a piece of equipment: 
cum:  This is my bedroom-cum-study.," used to join two nouns, showing that a person or thing does two things or has two purposes; combined with: "
buyer:  He's still looking for a buyer for his house., someone who buys something expensive such as a house: 
buyer:  She's the buyer for a stylish boutique in Dublin., someone whose job it is to decide what will be bought by a company: 
cultural:  The US is often accused of cultural imperialism.," relating to the habits, traditions, and beliefs of a society: "
"cultural:  Australia has its own cultural identity, which is very different from that of Britain."," relating to the habits, traditions, and beliefs of a society: "
cultural:  cultural diversity/differences," relating to the habits, traditions, and beliefs of a society: "
cultural:  cultural heritage (= ways of living and thinking that have existed for a long time in a society)," relating to the habits, traditions, and beliefs of a society: "
cultural:  cultural activities," relating to music, art, theatre, literature, etc.: "
"cultural:  a cultural centre (= a place with a lot of museums, theatres, etc.)"," relating to music, art, theatre, literature, etc.: "
"cultural:  a cultural desert/wasteland (= a place without museums, theatres, etc.)"," relating to music, art, theatre, literature, etc.: "
"easily:  I can easily be home early tonight, if you want.", with no difficulty or effort: 
"easily:  For me, Venice is easily the most beautiful city in Europe.", without doubt: 
easily:  Prices could easily rise further., very likely to happen or be true: 
easily:  Ever since the illness I get tired very easily.," quickly, or more quickly than usual: "
oral:  an oral agreement/exam, spoken and not written: 
oral:  oral hygiene," of, taken by, or done to the mouth: "
oral:  oral contraceptives," of, taken by, or done to the mouth: "
oral:  oral surgery," of, taken by, or done to the mouth: "
oral:  When do you have your Spanish oral (= exam in spoken Spanish)?," an exam, often a type of language exam, in which you give spoken and not written answers: "
poster:  The children put up posters on the classroom walls.," a large printed picture, photograph, or notice that you stick or pin to a wall or board, usually for decoration or to advertise something: "
poster:  We noticed a poster advertising a circus.," a large printed picture, photograph, or notice that you stick or pin to a wall or board, usually for decoration or to advertise something: "
"poster:  There was a lively debate on the message boards, with many posters arguing against the plan.", someone who publishes something such as a message or picture on a website or using social media: 
edge:  He put pink icing around the edge of the cake., the outer or furthest point of something: 
edge:  They built the church on the edge of the village., the outer or furthest point of something: 
edge:  A man was standing at the water's edge with a small boy., the outer or furthest point of something: 
edge:  I caught (= hit) my leg on the edge of the table as I walked past., the outer or furthest point of something: 
edge:  Careful with that open can - it's got a very sharp edge.," the side of a blade that cuts, or any sharp part of an object that could cut: "
edge:  The company is on the edge of collapse., the point just before something very different and noticeable happens: 
edge:  The government had brought the country to the edge of a catastrophe., the point just before something very different and noticeable happens: 
edge:  She had been driven over the edge by the separation from her husband.," If an unpleasant event pushes someone over the edge, it makes them start to behave in a crazy way: "
"edge:  In terms of experience, she definitely had the edge over the other people that we interviewed.", an advantage over other people: 
edge:  There's a definite edge to/in her voice when she talks to her husband., a small but noticeable amount of anger in someone's voice: 
edge:  Is something wrong? You seem a bit on edge this morning., nervous and not relaxed: 
edge:  A long line of traffic edged its way forward.," to move slowly with gradual movements or in gradual stages, or to make someone or something move in this way: "
edge:  Inflation has edged up to five percent over the last two years.," to move slowly with gradual movements or in gradual stages, or to make someone or something move in this way: "
edge:  Those who disagreed with the CEO's viewpoint were gradually edged out of (= forced to leave) the company.," to move slowly with gradual movements or in gradual stages, or to make someone or something move in this way: "
edge:  Germany edged Australia 5-4., to win by a very small amount; to beat or move ahead of another person or team by a very small amount: 
edge:  Both players gave a good performance but I think Nick just edged it., to win by a very small amount; to beat or move ahead of another person or team by a very small amount: 
functional:  functional clothing, designed to be practical and useful rather than attractive: 
functional:  Is the central heating functional yet?," (of a machine, system, etc.) working in the usual way: "
functional:  a functional disorder (= when an organ does not work as it should), performing a particular operation: 
functional:  The course will teach participants functional language.," relating to language functions, for example saying sorry, asking for something, or refusing something: "
"functional:  Spanish functional phrases being taught to the police include ""Calm down"", ""Speak Slower"" and ""You're under arrest""."," relating to language functions, for example saying sorry, asking for something, or refusing something: "
root:  We must get to the root of (= discover the cause of) this problem., the cause or origin of something bad: 
root:  What is/lies at the root of the problem is their lack of interest., the cause or origin of something bad: 
root:  The high crime rate has its roots in unemployment and poverty., the cause or origin of something bad: 
root:  So what's the root cause of his anxiety?, the cause or origin of something bad: 
root:  The city of Tours can trace its roots back to Roman times., origins: 
"root:  The root of the word ""sitting"" is ""sit""."," The root of a word is its most basic form, to which other parts, such as affixes, can be added: "
"root:  The square root of 64 is 8, and the cube root of 64 is 4."," A root of a particular number is another number that, when multiplied by itself one or more times, reaches that number: "
root:  She rooted through/among the papers on her desk., to look for something by turning things over: 
root:  The pigs rooted for acorns in the forest., to look for something by turning things over: 
root:  The trees failed to root and so died., to grow roots: 
au:  Are you au fait with the rules of the game?, to be familiar with or know about something: 
fi:  I've just bought a new hi-fi.," electronic equipment used to play recorded sound, especially music: "
fi:  hi-fi equipment," electronic equipment used to play recorded sound, especially music: "
closed:  It might be less draughty if the door were closed., not open: 
"closed:  All the shops were closed, so we couldn't buy any food.", not open for business: 
"closed:  ""The matter is closed,"" said the headteacher.", finished and therefore not able to be discussed any more : 
closed:  You have such a closed mind.," not wanting to accept new ideas, people, customs, etc.: "
closed:  The setting of the novel is the closed world of banking.," not wanting to accept new ideas, people, customs, etc.: "
"closed:  The salesperson asks a closed question, ""Shall I reserve one for you?"", implying a yes or no answer."," A closed question can be answered with ""yes"" or ""no"" or by choosing one of a number of fixed answers: "
"closed:  The researchers prepare a list of questions, which may be closed or open-ended."," A closed question can be answered with ""yes"" or ""no"" or by choosing one of a number of fixed answers: "
holidays:  Surely the school holidays start soon.," a time when someone does not go to work or school but is free to do what they want, such as travel or relax: "
holidays:  We were at home for the holidays.," the time at the end of December and beginning of January each year that includes Christmas, Hanukkah, and New Year : "
ice:  The pond was covered in ice all winter.," water that has frozen and become solid, or pieces of this: "
ice:  Would you like ice in your juice?," water that has frozen and become solid, or pieces of this: "
ice:  I've put a couple of bottles of champagne on ice (= in a container of ice to get cold).," water that has frozen and become solid, or pieces of this: "
ice:  He slipped on a patch of ice.," water that has frozen and become solid, or pieces of this: "
ice:  I've made her a chocolate cake - now I just need to ice it., to cover a cake with icing (= a food made mainly with sugar): 
pink:  pretty pink flowers, of a pale red colour: 
pink:  Have you been in the sun? Your nose is a bit pink., of a pale red colour: 
pink:  the growth in the pink economy, relating to gay people: 
pink:  She's very fond of pink., a pale red colour: 
balance:  The toddler wobbled and lost his balance (= started to fall sideways)., a state where things are of equal weight or force: 
balance:  She had to hold onto the railings to keep her balance (= to stop herself from falling)., a state where things are of equal weight or force: 
balance:  New tax measures are designed to redress the balance (= make the situation more equal) between rich and poor., a state where things are of equal weight or force: 
balance:  We must strike a balance between reckless spending and penny-pinching (= try to have something between these two things)., a state where things are of equal weight or force: 
"balance:  I would say that, on balance, it hasn't been a bad year.", after thinking about all the different facts or opinions: 
"balance:  Once we know how much money we'll need, let's spend the balance (= the amount left)."," the amount of money you have in a bank account, or the amount of something that you have left after you have spent or used up the rest: "
balance:  The company's success is reflected in its healthy bank balance.," the amount of money you have in a bank account, or the amount of something that you have left after you have spent or used up the rest: "
balance:  The flamingos balanced gracefully on one leg.," to be in a position where you will stand without falling to either side, or to put something in this position: "
balance:  She balanced a huge pot effortlessly on her head and walked down to the river.," to be in a position where you will stand without falling to either side, or to put something in this position: "
balance:  I struggle to balance work and family commitments.," to give several things equal amounts of importance, time, or money so that a situation is successful: "
balance:  Stringent measures were introduced so that the government could balance its budget/the economy., to arrange a system that relates to money so that the amount of money spent is not more than the amount received: 
"balance:  If the business loses any more money, we won't be able to balance the books this year.", to make certain that the amount of money spent is not more than the amount of money received: 
monitoring:  The CIA were monitoring (= secretly listening to) his phone calls., to watch and check a situation carefully for a period of time in order to discover something about it: 
graduate:  a Cambridge graduate, a person who has a first degree from a university or college: 
graduate:  Chris is a physics graduate., a person who has a first degree from a university or college: 
graduate:  high-school graduates," a person who has finished their school, college, or university education: "
graduate:  a graduate of Yale," a person who has finished their school, college, or university education: "
graduate:  Lorna graduated from Freiburg University., to complete a first university degree successfully: 
graduate:  Tom has just graduated with first-class honours in psychology., to complete a first university degree successfully: 
"graduate:  After he graduated from high school, he joined the Army."," to complete school, college, or university successfully: "
graduate:  She graduated from being a secretary to running her own department., to move forward or improve: 
replies:  There were very few replies to our advertisement., an answer: 
shot:  And that was a great shot by Márquez!," a kick, hit, or throw of the ball that is intended to score points in a sport such as cricket, football, tennis, or golf: "
shot:  Murray drove a forehand shot down the line to win the match.," a kick, hit, or throw of the ball that is intended to score points in a sport such as cricket, football, tennis, or golf: "
shot:  He fired four shots at the car as it drove off., the action of firing a gun or another weapon: 
shot:  I thought I'd have a shot at making my own wine., an attempt to do or achieve something that you have not done before: 
"shot:  I've never tried bowling before, but I thought I'd give it a shot.", an attempt to do or achieve something that you have not done before: 
shot:  I got/took some really good shots of the harbour at sunset., a photograph: 
shot:  a shot of whisky, a small amount of a strong alcoholic drink: 
"shot:  They were at the bar doing shots (= drinking many small, strong alcoholic drinks).", a small amount of a strong alcoholic drink: 
shot:  He downed a shot of espresso., a small amount of a non-alcoholic drink with a strong taste or effect: 
shot:  I like my coffee with a shot of vanilla., a small amount of a non-alcoholic drink with a strong taste or effect: 
shot:  You can make your own healthy orange and turmeric shots., a small amount of a non-alcoholic drink with a strong taste or effect: 
shot:  The doctor gave him a shot of morphine., the amount of a drug that is put into the body by a single injection: 
shot:  Shotgun cartridges contain lead shot., a mass of small metal balls that are shot from a gun: 
shot:  Her evening dress is made of green shot silk.," (of silk) having small threads of a colour in it, so that the main colour appears to change depending on the angle at which the cloth is seen: "
shot:  It's no good - these gears are shot., no longer working or effective: 
